ResponseName,RecommendationCount,IsFree,ScreenshotCount,PlatformWindows,PlatformMac,PlatformLinux,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer
Expert Rifleman - Reloaded,0,False,17,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Flight Unlimited Las Vegas,0,False,10,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SEEP Universe,0,False,14,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
Deadlands Noir - That Old Time Religion,0,False,10,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
Mu Complex,0,False,5,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False
Boneless Zombie,0,False,10,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
Princess Kaguya: Legend of the Moon Warrior,0,False,10,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Swords & Crossbones: An Epic Pirate Story,0,False,5,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False
RPG Maker 2000,0,False,18,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Funk of Titans,0,False,8,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False
Judgement,0,False,8,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
The Ship: Remasted,348,False,34,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False
Close Order,0,False,5,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Doomedn Damned,0,False,8,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Firewatch,16098,False,7,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False
Doorways: Holy Mountains of Flesh,306,False,15,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
League of Mermaids,0,False,8,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Machina of the Planet Tree -Planet Ruler-,0,False,8,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
Dont drop the soap,0,False,7,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
Rivals of Aether,2026,False,5,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Cross of the Dutchman,207,False,9,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
Castles,0,False,14,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
Florensia,0,True,5,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
Impulse Revolution,0,False,6,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False
Industry Manager: Future Technologies,0,False,6,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Sketch Tales,0,False,7,True,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False
Slybots: Frantic Zone,0,False,11,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
Pathologic Classic HD,292,False,10,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False
WonderCat Adventures,0,False,9,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
TeraBlaster,1160,True,4,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False
Prominence Poker,624,True,6,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True
ABZU,2987,False,6,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False
Quadle,0,False,6,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
Mute Crimson+,0,False,12,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
CPUCores :: Maximize Your FPS,327,False,13,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Dead In Bermuda,184,False,10,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False
Handball 16,0,False,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
PolyRace,0,False,10,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False
Fingered,640,False,12,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Hordelicious,139,False,5,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Six Sides of the World,0,False,11,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False
NECROPOLIS: BRUTAL EDITION,1829,False,19,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False
Zombie Party,457,False,16,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False
Painters Guild,228,False,6,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False
Zanzarah: The Hidden Portal,193,False,12,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
Polychromatic,0,False,8,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
Aviary Attorney,432,False,5,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
RED Fuse: Rolling Explosive Device,0,False,8,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
MechaNika,190,False,13,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False
Umihara Kawase,0,False,5,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Umihara Kawase Shun: Steam Edition,0,False,5,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
CAT Interstellar,238,False,6,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
EVEREST VR(tm),194,False,6,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Dead But Alive! Southern England,0,False,12,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
Hack Run ZERO,0,False,10,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
Temporal Shift,0,False,18,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False
Last Half of Darkness - Society of the Serpent Moon,0,False,9,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
ABD: A Beautiful Day,0,False,24,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Pilot Crusader,0,False,35,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Magical Brickout,0,False,46,True,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False
Macabre,0,False,20,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
Police Infinity,0,False,5,True,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False
Soldiers of Heaven VR,0,False,7,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False
Battle for Blood - Epic battles within 30 seconds!,617,True,6,True,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False
Gon E-Choo!,0,False,6,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False
AoF Chess Club 2.0,0,False,5,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True
C. Kane,0,False,9,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
The Last Warlock,0,False,10,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False
Atonement: Scourge of Time,101,False,20,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
Guardians of Victoria,0,False,15,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Space - The Return Of The Pixxelfrazzer,0,False,11,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False
DvDrum Ultimate Drum Simulator!,0,False,9,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False
Stranded In Time,0,False,6,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False
Celestial Tear: Demons Revenge,0,False,17,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
Absconding Zatwor,1236,False,14,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
Pulut Adventure,0,False,8,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
Ninjahtic,0,False,14,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
Ultimate Arena,601,False,8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Paint it Back,181,False,6,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Lamia Must Die,156,True,5,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Jet Racing Extreme,1033,False,7,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False
The Land Of Lamia,0,False,6,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False
Stray Cat Crossing,333,False,5,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
